airport,time,count
KLAX,3.618611,0.5
KLGA,3.618611,1.0
KMDW,3.618611,0.2
KMSP,3.618611,0.2
KMSY,3.618611,0.5
KOKC,3.618611,0.5
KORD,3.618611,1.0
KPDX,3.618611,0.2
KPHL,3.618611,0.3
KPHX,3.618611,0.5
KRDU,3.618611,0.5
KSAN,3.618611,0.2
KSEA,3.618611,0.3
KSFO,3.618611,1.4
KSLC,3.618611,1.0
KATL,3.635278,1.0
KBOS,3.635278,1.0
KBWI,3.635278,0.8
KCLE,3.635278,0.5
KCLT,3.635278,1.3
KDCA,3.635278,1.0
KDEN,3.635278,0.2
KDFW,3.635278,1.7
KEWR,3.635278,0.2
KFLL,3.635278,0.7
KHOU,3.635278,0.3
KIAD,3.635278,0.9
KIAH,3.635278,1.0
KJFK,3.635278,1.3
KLAX,3.635278,0.3
KLGA,3.635278,0.3
KMCI,3.635278,0.7
KMCO,3.635278,0.7
KMDW,3.635278,0.8
KMIA,3.635278,0.3
KMKE,3.635278,0.5
KMSP,3.635278,0.5
KMSY,3.635278,0.2
KOKC,3.635278,0.5
KONT,3.635278,0.5
KORD,3.635278,0.9
KPHL,3.635278,0.2
KSAN,3.635278,0.7
KSEA,3.635278,0.7
KSLC,3.635278,0.5
KSTL,3.635278,0.3
KTPA,3.635278,0.7
KABQ,3.651944,0.3
KATL,3.651944,1.3
KBNA,3.651944,0.5
KBOS,3.651944,0.7
KBWI,3.651944,0.5
KCLE,3.651944,0.3
KCLT,3.651944,0.2
KCVG,3.651944,0.3
KDAL,3.651944,0.2
KDEN,3.651944,0.3
KDTW,3.651944,0.5
KEWR,3.651944,0.8
KFLL,3.651944,0.3
KIAD,3.651944,0.2
KIAH,3.651944,1.7
KJFK,3.651944,0.7
KLAX,3.651944,0.3
KLGA,3.651944,0.7
KMCI,3.651944,0.3
KMCO,3.651944,0.2
KMDW,3.651944,0.5
KMIA,3.651944,0.5
KMSP,3.651944,0.2
KORD,3.651944,2.0
KPDX,3.651944,0.5
KPHL,3.651944,0.2
KPHX,3.651944,1.2
KRSW,3.651944,1.0
KSAN,3.651944,0.2
KSDF,3.651944,0.5
KSFO,3.651944,0.7
KSJC,3.651944,0.3
KSLC,3.651944,0.7
KSNA,3.651944,0.7
KATL,3.668611,1.0
KBOS,3.668611,0.7
KBWI,3.668611,0.2
KCLT,3.668611,0.8
KCMH,3.668611,0.5
KCOS,3.668611,0.5
KDCA,3.668611,0.3
KDEN,3.668611,1.4
KDFW,3.668611,0.8
KDSM,3.668611,0.2
KEWR,3.668611,0.5
KFLL,3.668611,0.2
KIAD,3.668611,0.3
KIAH,3.668611,2.1
KIND,3.668611,0.3
KJFK,3.668611,0.8
KLAX,3.668611,1.0
KLGA,3.668611,0.7
KMCI,3.668611,0.2
KMCO,3.668611,0.2
KMDW,3.668611,0.8
KMIA,3.668611,0.5
KMSP,3.668611,0.7
KMSY,3.668611,0.2
KORD,3.668611,0.8
KPDX,3.668611,0.5
KPHL,3.668611,0.3
KPHX,3.668611,0.5
KRDU,3.668611,0.2
KSEA,3.668611,0.3
KSFO,3.668611,0.3
KSLC,3.668611,1.5
KSTL,3.668611,0.7
KTPA,3.668611,0.5
KATL,3.685278,1.8
KBOS,3.685278,0.8
KBUR,3.685278,0.2
KBWI,3.685278,0.5
KCLT,3.685278,0.7
KCVG,3.685278,0.2
KDCA,3.685278,0.2
KDEN,3.685278,1.2
KDFW,3.685278,1.0
KDSM,3.685278,0.5
KEWR,3.685278,0.3
KIAD,3.685278,0.5
KIAH,3.685278,0.3
KLAX,3.685278,1.1
KLGA,3.685278,0.2
KMDW,3.685278,0.5
KMEM,3.685278,0.2
KMIA,3.685278,0.7
KMKE,3.685278,0.3
KMSP,3.685278,0.2
KMSY,3.685278,1.1
KOKC,3.685278,0.3
KORD,3.685278,1.9
KPBI,3.685278,0.3
KPDX,3.685278,0.5
KPHL,3.685278,0.2
KPHX,3.685278,0.8
KSAN,3.685278,1.0
KSEA,3.685278,0.8
KSFO,3.685278,1.0
KSLC,3.685278,0.5
KSTL,3.685278,0.6
KTUL,3.685278,0.2
KATL,3.701944,1.3
KBOS,3.701944,0.7
KBWI,3.701944,0.5
KCLE,3.701944,0.7
KCLT,3.701944,1.1
KCMH,3.701944,0.3
KCOS,3.701944,0.2
KDCA,3.701944,0.5
KDEN,3.701944,1.8
KDFW,3.701944,0.5
KEWR,3.701944,1.0
KFLL,3.701944,0.7
KHOU,3.701944,0.7
KIAD,3.701944,1.0
KIAH,3.701944,1.6
KIND,3.701944,0.2
KJFK,3.701944,1.0
KLAX,3.701944,0.2
KLGA,3.701944,0.5
KLIT,3.701944,0.5
KMCO,3.701944,1.1
KMIA,3.701944,0.3
KMSP,3.701944,0.5
KORD,3.701944,1.2
KPHL,3.701944,0.3
KPHX,3.701944,0.2
KSLC,3.701944,1.9
KSNA,3.701944,0.5
KSTL,3.701944,0.5
KTUL,3.701944,0.5
KTUS,3.701944,0.2
KATL,3.718611,1.5
KBOS,3.718611,1.2
KBWI,3.718611,0.2
KCLE,3.718611,0.8
KCLT,3.718611,0.7
KDCA,3.718611,0.3
KDEN,3.718611,1.3
KDFW,3.718611,1.0
KDTW,3.718611,0.8
KEWR,3.718611,0.2
KFLL,3.718611,0.3
KHOU,3.718611,0.3
KIAD,3.718611,0.2
KIAH,3.718611,1.2
KIND,3.718611,0.2
KJFK,3.718611,0.5
KLGA,3.718611,0.8
KLGB,3.718611,0.3
KMCI,3.718611,0.8
KMCO,3.718611,0.2
KMDW,3.718611,0.7
KMIA,3.718611,0.5
KMSP,3.718611,0.8
KORD,3.718611,2.3
KPBI,3.718611,0.5
KPDX,3.718611,0.5
KPHL,3.718611,1.0
KPHX,3.718611,0.8
KSAN,3.718611,0.7
KSDF,3.718611,0.2
KSEA,3.718611,0.5
KSFO,3.718611,0.3
KSLC,3.718611,0.9
KSNA,3.718611,0.2
KSTL,3.718611,0.2
KTPA,3.718611,1.0
KATL,3.735278,1.2
KBOS,3.735278,0.2
KBWI,3.735278,0.3
KCLT,3.735278,0.7
KDCA,3.735278,0.5
KDEN,3.735278,1.5
KDFW,3.735278,1.3
KEWR,3.735278,0.3
KFLL,3.735278,0.8
KHOU,3.735278,0.7
KIAD,3.735278,0.4
KIAH,3.735278,0.7
KJFK,3.735278,0.5
KLAX,3.735278,0.7
KLGA,3.735278,0.7
KMCO,3.735278,1.0
KMKE,3.735278,0.8
KMSP,3.735278,0.4
KOAK,3.735278,0.2
KORD,3.735278,1.0
KPBI,3.735278,0.5
KPHL,3.735278,0.2
KPHX,3.735278,0.2
KSFO,3.735278,0.2
KSLC,3.735278,1.3
KTUL,3.735278,0.3
KABQ,3.751944,0.5
KATL,3.751944,0.8
KBOS,3.751944,0.2
KBWI,3.751944,0.5
KCLT,3.751944,0.9
KDCA,3.751944,0.8
KDEN,3.751944,0.2
KDFW,3.751944,0.5
KDTW,3.751944,0.5
KELP,3.751944,0.3
KEWR,3.751944,0.7
KFLL,3.751944,0.2
KIAD,3.751944,0.5
KIAH,3.751944,0.5
KJFK,3.751944,0.5
KLAX,3.751944,0.5
KLGA,3.751944,0.5
KMCO,3.751944,0.4
KMDW,3.751944,0.3
KMIA,3.751944,1.2
KMSY,3.751944,0.2
KORD,3.751944,1.0
KPDX,3.751944,0.2
KPHX,3.751944,0.8
KSAN,3.751944,0.2
KSEA,3.751944,0.2
KSFO,3.751944,1.0
KSLC,3.751944,1.8
KSTL,3.751944,0.2
KTPA,3.751944,0.5
KATL,3.768611,1.8
KBNA,3.768611,0.2
KBOS,3.768611,1.4
KBUR,3.768611,0.5
KCLE,3.768611,0.8
KCLT,3.768611,0.5
KCVG,3.768611,0.5
KDAL,3.768611,0.2
KDEN,3.768611,0.3
KDFW,3.768611,1.4
KEWR,3.768611,0.8
KHOU,3.768611,0.2
KIAD,3.768611,0.3
KIAH,3.768611,0.8
KJFK,3.768611,1.2
KLAX,3.768611,0.3
KLGA,3.768611,0.8
KMCI,3.768611,0.2
KMCO,3.768611,1.5
KMKE,3.768611,0.3
KMSP,3.768611,1.0
KOKC,3.768611,0.2
KORD,3.768611,1.5
KPHL,3.768611,0.3
KSFO,3.768611,0.2
KSLC,3.768611,1.2
KSNA,3.768611,0.2
KSTL,3.768611,0.2
KTPA,3.768611,0.8
KABQ,3.785278,0.3
KATL,3.785278,1.3
KBOS,3.785278,0.5
KCLT,3.785278,0.3
KCMH,3.785278,0.3
KDAL,3.785278,0.5
KDCA,3.785278,0.8
KDEN,3.785278,0.8
KDFW,3.785278,0.8
KDTW,3.785278,1.0
KEWR,3.785278,0.2
KFLL,3.785278,0.5
KHOU,3.785278,0.7
KIAD,3.785278,0.5
KIAH,3.785278,1.0
KIND,3.785278,0.2
KJFK,3.785278,0.3
KLAX,3.785278,0.2
KLGA,3.785278,0.2
KMCI,3.785278,0.3
KMCO,3.785278,0.2
KMDW,3.785278,0.5
KMIA,3.785278,0.8
KORD,3.785278,1.5
KPDX,3.785278,0.5
KPHX,3.785278,0.5
KSEA,3.785278,0.3
KSFO,3.785278,0.2
KSLC,3.785278,0.6
KSNA,3.785278,0.5
KSTL,3.785278,0.5
KATL,3.801944,1.5
KBOS,3.801944,1.5
KBWI,3.801944,0.2
KCLE,3.801944,0.5
KCVG,3.801944,0.2
KDCA,3.801944,0.2
KDEN,3.801944,1.0
KDFW,3.801944,0.2
KELP,3.801944,0.2
KEWR,3.801944,0.8
KFLL,3.801944,0.5
KIAD,3.801944,0.2
KIAH,3.801944,0.3
KLAX,3.801944,1.0
KLGA,3.801944,0.8
KMCO,3.801944,0.5
KMDW,3.801944,0.3
KMEM,3.801944,0.5
KMIA,3.801944,0.2
KMSP,3.801944,0.4
KMSY,3.801944,0.2
KOAK,3.801944,0.3
KORD,3.801944,2.1
KPDX,3.801944,0.2
KPHL,3.801944,0.5
KPHX,3.801944,0.2
KRDU,3.801944,0.2
KSAN,3.801944,0.3
KSFO,3.801944,1.0
KSLC,3.801944,1.2
KSTL,3.801944,0.3
KTPA,3.801944,0.8
KATL,3.818611,1.5
KBOS,3.818611,1.0
KCLE,3.818611,0.2
KCLT,3.818611,0.3
KDAL,3.818611,0.5
KDCA,3.818611,1.0
KDEN,3.818611,1.5
KDFW,3.818611,0.5
KDTW,3.818611,0.7
KEWR,3.818611,0.3
KFAT,3.818611,0.2
KFLL,3.818611,0.3
KIAH,3.818611,1.5
KIND,3.818611,0.7
KJFK,3.818611,0.7
KLAX,3.818611,0.8
KLGA,3.818611,0.5
KMCO,3.818611,0.3
KMSP,3.818611,0.2
KMSY,3.818611,0.3
KOAK,3.818611,0.2
KORD,3.818611,1.4
KPHX,3.818611,0.5
KRSW,3.818611,0.3
KSEA,3.818611,0.7
KSLC,3.818611,1.5
KSMF,3.818611,0.3
KSTL,3.818611,1.2
KTPA,3.818611,0.3
KATL,3.835278,2.3
KBOS,3.835278,0.9
KBWI,3.835278,0.5
KCLT,3.835278,0.3
KCMH,3.835278,0.5
KCVG,3.835278,0.5
KDAL,3.835278,0.8
KDCA,3.835278,0.3
KDEN,3.835278,0.8
KDFW,3.835278,1.0
KEWR,3.835278,0.2
KFLL,3.835278,0.2
KHOU,3.835278,0.5
KIAH,3.835278,1.2
KJFK,3.835278,0.2
KLAX,3.835278,0.5
KLGA,3.835278,0.7
KMCI,3.835278,0.2
KMCO,3.835278,0.9
KMIA,3.835278,0.3
KMKE,3.835278,0.2
KMSP,3.835278,0.5
KMSY,3.835278,0.5
KORD,3.835278,1.4
KPDX,3.835278,0.2
KPHL,3.835278,0.8
KPHX,3.835278,0.5
KSFO,3.835278,0.2
KSLC,3.835278,1.8
KATL,3.851944,1.3
KBOS,3.851944,0.5
KBWI,3.851944,0.7
KCLE,3.851944,0.5
KCLT,3.851944,0.5
KCVG,3.851944,0.5
KDCA,3.851944,0.3
KDEN,3.851944,2.1
KDFW,3.851944,0.2
KDTW,3.851944,0.2
KEWR,3.851944,1.0
KFLL,3.851944,0.8
KIAH,3.851944,0.8
KIND,3.851944,0.6
KJFK,3.851944,0.7
KLAX,3.851944,1.0
KLGA,3.851944,0.7
KMCI,3.851944,0.2
KMDW,3.851944,0.3
KMIA,3.851944,1.3
KMSY,3.851944,0.3
KORD,3.851944,1.4
KPHL,3.851944,0.5
KSAN,3.851944,0.5
KSEA,3.851944,0.8
KSFO,3.851944,1.3
KSLC,3.851944,0.7
KSTL,3.851944,0.7
KTPA,3.851944,0.5
KTUS,3.851944,0.3
KATL,3.868611,1.7
KBNA,3.868611,0.2
KBOS,3.868611,1.2
KBWI,3.868611,0.8
KCLT,3.868611,0.7
KCMH,3.868611,0.5
KDAL,3.868611,0.3
KDEN,3.868611,2.1
KDFW,3.868611,0.8
KDTW,3.868611,0.3
KFLL,3.868611,0.7
KHOU,3.868611,0.5
KIAD,3.868611,0.7
KIAH,3.868611,0.7
KLAX,3.868611,0.2
KLGB,3.868611,0.5
KMCO,3.868611,0.7
KMIA,3.868611,0.2
KMKE,3.868611,0.2
KMSP,3.868611,0.4
KOKC,3.868611,0.5
KORD,3.868611,1.8
KPHL,3.868611,0.8
KPHX,3.868611,0.5
KSAN,3.868611,0.3
KSLC,3.868611,1.3
KSNA,3.868611,0.3
KTPA,3.868611,0.3
KTUL,3.868611,0.2
KXNA,3.868611,0.5
KABQ,3.885278,0.3
KATL,3.885278,2.5
KBNA,3.885278,0.7
KBOS,3.885278,0.5
KBWI,3.885278,0.7
KCLE,3.885278,0.3
KCLT,3.885278,0.2
KDCA,3.885278,0.2
KDFW,3.885278,0.2
KDTW,3.885278,0.2
KEWR,3.885278,1.2
KFAT,3.885278,0.3
KFLL,3.885278,0.3
KHOU,3.885278,0.5
KIAD,3.885278,0.2
KIAH,3.885278,1.3
KIND,3.885278,0.2
KLAX,3.885278,0.3
KLGA,3.885278,0.8
KMCO,3.885278,0.3
KMDW,3.885278,0.5
KMKE,3.885278,0.5
KMSY,3.885278,0.3
KOAK,3.885278,0.5
KOKC,3.885278,0.7
KORD,3.885278,1.0
KPBI,3.885278,0.2
KPHL,3.885278,0.5
KPHX,3.885278,0.4
KRDU,3.885278,0.5
KRSW,3.885278,0.3
KSLC,3.885278,1.5
KSMF,3.885278,0.2
KSTL,3.885278,0.3
KTPA,3.885278,0.5
KATL,3.901944,2.0
KBOS,3.901944,1.0
KBUR,3.901944,0.3
KBWI,3.901944,0.3
KCLE,3.901944,0.2
KCLT,3.901944,0.8
KDAL,3.901944,0.2
KDCA,3.901944,1.0
KDEN,3.901944,1.5
KDFW,3.901944,1.6
KDTW,3.901944,0.8
KEWR,3.901944,1.0
KFLL,3.901944,0.8
KHOU,3.901944,0.5
KIAD,3.901944,0.5
KIAH,3.901944,1.5
KJFK,3.901944,0.5
KLAX,3.901944,1.0
KLGA,3.901944,0.7
KMCO,3.901944,0.5
KMIA,3.901944,0.8
KMSP,3.901944,0.9
KMSY,3.901944,0.5
KOAK,3.901944,0.5
KOKC,3.901944,0.5
KONT,3.901944,0.3
KORD,3.901944,2.7
KPHL,3.901944,1.0
KPHX,3.901944,1.0
KSAN,3.901944,0.5
KSEA,3.901944,0.5
KSFO,3.901944,0.6
KSJC,3.901944,0.5
KSLC,3.901944,0.3
KSTL,3.901944,0.3
KTPA,3.901944,0.5
KABQ,3.918611,0.3
KATL,3.918611,1.6
KBNA,3.918611,1.0
KBOS,3.918611,0.8
KBWI,3.918611,0.2
KCLT,3.918611,1.0
KDCA,3.918611,0.5
KDEN,3.918611,0.5
KDFW,3.918611,0.2
KDTW,3.918611,0.5
KELP,3.918611,0.5
KEWR,3.918611,0.5
KFLL,3.918611,0.2
KIAD,3.918611,0.5
KIAH,3.918611,0.5
KJFK,3.918611,1.2
KLAX,3.918611,0.8
KLGA,3.918611,0.2
KLGB,3.918611,0.5
KMCI,3.918611,1.0
KMSP,3.918611,0.7
KORD,3.918611,1.5
KPDX,3.918611,0.3
KPHL,3.918611,0.5
KPHX,3.918611,0.5
KRSW,3.918611,0.5
KSFO,3.918611,0.7
KSLC,3.918611,1.1
KSTL,3.918611,0.2
KTPA,3.918611,0.5
KTUL,3.918611,0.2
KXNA,3.918611,0.2
KABQ,3.935278,0.4
KATL,3.935278,2.2
KBOS,3.935278,0.5
KBWI,3.935278,0.3
KCLE,3.935278,1.0
KCLT,3.935278,0.2
KCMH,3.935278,0.3
KCVG,3.935278,0.3
KDAL,3.935278,0.3
KDFW,3.935278,1.1
KDTW,3.935278,0.8
KEWR,3.935278,0.5
KFLL,3.935278,0.5
KIAD,3.935278,0.3
KIAH,3.935278,1.3
KIND,3.935278,0.5
KJFK,3.935278,0.8
KLAX,3.935278,0.5
KLGA,3.935278,1.3
KMCO,3.935278,0.5
KMDW,3.935278,0.5
KMIA,3.935278,0.7
KMSY,3.935278,0.5
KORD,3.935278,0.8
KPHL,3.935278,0.5
KPHX,3.935278,1.1
KRSW,3.935278,0.5
KSFO,3.935278,0.8
KSLC,3.935278,1.9
KSMF,3.935278,0.5
KTPA,3.935278,0.2
KXNA,3.935278,0.2
KATL,3.951944,2.0
KBNA,3.951944,0.2
KBOS,3.951944,0.3
KBWI,3.951944,0.2
KCLE,3.951944,0.7
KCLT,3.951944,1.0
KDAL,3.951944,0.4
KDCA,3.951944,1.0
KDEN,3.951944,1.2
KDFW,3.951944,0.9
KDTW,3.951944,0.2
KEWR,3.951944,1.0
KFLL,3.951944,0.5
KIAD,3.951944,0.5
KIAH,3.951944,1.4
KIND,3.951944,0.8
KJFK,3.951944,0.5
KLAX,3.951944,1.0
KLGA,3.951944,0.2
KMCI,3.951944,1.0
KMCO,3.951944,0.5
KMDW,3.951944,0.8
KMSP,3.951944,1.0
KOAK,3.951944,0.3
KOKC,3.951944,0.3
KORD,3.951944,1.2
KPHL,3.951944,0.5
KSFO,3.951944,0.5
KSTL,3.951944,0.5
KTUL,3.951944,0.2
KATL,3.968611,2.3
KBNA,3.968611,0.2
KBOS,3.968611,0.5
KCLT,3.968611,0.5
KDCA,3.968611,0.3
KDEN,3.968611,1.1
KDFW,3.968611,0.8
KDTW,3.968611,1.5
KEWR,3.968611,0.2
KFLL,3.968611,0.8
KHOU,3.968611,0.3
KIAD,3.968611,0.3
KIAH,3.968611,0.3
KJFK,3.968611,0.5
KLAX,3.968611,1.3
KLGA,3.968611,1.0
KLIT,3.968611,0.3
KMCI,3.968611,0.2
KMIA,3.968611,0.8
KMSP,3.968611,0.4
KMSY,3.968611,0.5
KORD,3.968611,1.9
KPDX,3.968611,0.3
KPHL,3.968611,0.5
KPHX,3.968611,0.8
KRDU,3.968611,0.3
KSAN,3.968611,0.3
KSEA,3.968611,0.2
KSFO,3.968611,0.7
KSJC,3.968611,0.3
KSLC,3.968611,1.0
KSTL,3.968611,0.4
KXNA,3.968611,0.8
KATL,3.985278,2.0
KBNA,3.985278,0.3
KBOS,3.985278,0.5
KBUR,3.985278,0.5
KCLE,3.985278,0.5
KCLT,3.985278,0.8
KDAL,3.985278,1.3
KDCA,3.985278,0.7
KDEN,3.985278,1.0
KDFW,3.985278,1.5
KDTW,3.985278,0.4
KEWR,3.985278,0.8
KFLL,3.985278,0.5
KHOU,3.985278,0.3
KIAH,3.985278,0.7
KIND,3.985278,0.8
KJFK,3.985278,0.5
KLAX,3.985278,0.2
KLGA,3.985278,0.7
KMCI,3.985278,0.5
KMCO,3.985278,0.5
KMDW,3.985278,0.2
KMEM,3.985278,0.5
KMSY,3.985278,0.2
KOKC,3.985278,0.8
KORD,3.985278,2.0
KPDX,3.985278,0.2
KPHL,3.985278,0.5
KSDF,3.985278,0.3
KSEA,3.985278,0.5
KSLC,3.985278,0.8
KSMF,3.985278,0.8
KSNA,3.985278,0.3
KTUL,3.985278,0.2
KXNA,3.985278,0.2
KATL,4.001944,2.0
KBOS,4.001944,1.0
KBUR,4.001944,0.2
KBWI,4.001944,0.3
KCLT,4.001944,0.7
KDAL,4.001944,0.5
KDCA,4.001944,0.5
KDEN,4.001944,0.7
KDFW,4.001944,1.0
KDTW,4.001944,1.5
KEWR,4.001944,1.0
KHOU,4.001944,0.5
KIAD,4.001944,0.2
KIAH,4.001944,1.0
KJFK,4.001944,0.5
KLAX,4.001944,0.7
KLGA,4.001944,0.2
KMCO,4.001944,0.6
KMEM,4.001944,0.5
KMIA,4.001944,0.3
KMSY,4.001944,0.5
KOKC,4.001944,0.3
KORD,4.001944,2.5
KPBI,4.001944,0.3
KPHL,4.001944,0.5
KPHX,4.001944,0.8
KRDU,4.001944,0.5
KSEA,4.001944,0.5
KSLC,4.001944,1.0
KSTL,4.001944,0.7
KTPA,4.001944,0.8
KTUL,4.001944,0.5
KTUS,4.001944,0.3
KATL,4.018611,2.3
KBNA,4.018611,0.6
KBOS,4.018611,1.3
KBWI,4.018611,0.5
KCLE,4.018611,0.7
KCLT,4.018611,1.0
KCMH,4.018611,0.5
KDAL,4.018611,0.5
KDCA,4.018611,1.0
KDEN,4.018611,1.2
KDFW,4.018611,0.7
KDTW,4.018611,1.0
KELP,4.018611,0.2
KEWR,4.018611,0.5
KFLL,4.018611,0.3
KHOU,4.018611,0.5
KIAH,4.018611,0.7
KJFK,4.018611,1.0
KLAX,4.018611,0.3
KLGA,4.018611,0.7
KMCO,4.018611,0.7
KMIA,4.018611,0.2
KMKE,4.018611,0.3
KMSP,4.018611,0.3
KMSY,4.018611,0.3
KOKC,4.018611,0.2
KORD,4.018611,1.0
KPDX,4.018611,0.5
KPHL,4.018611,0.5
KRDU,4.018611,0.2
KSFO,4.018611,1.4
KSLC,4.018611,0.5
KSMF,4.018611,0.5
KTPA,4.018611,0.3
KXNA,4.018611,0.3
KATL,4.035278,1.8
KBNA,4.035278,0.2
KBWI,4.035278,0.3
KCLE,4.035278,0.5
KCLT,4.035278,1.0
KCMH,4.035278,0.2
KCVG,4.035278,0.8
KDCA,4.035278,0.2
KDEN,4.035278,0.2
KDFW,4.035278,2.3
KDSM,4.035278,0.3
KDTW,4.035278,1.2
KEWR,4.035278,0.2
KFAT,4.035278,0.2
KFLL,4.035278,0.7
KIAD,4.035278,0.7
KIAH,4.035278,0.6
KJFK,4.035278,1.0
KLAX,4.035278,1.2
KLGA,4.035278,0.3
KMCO,4.035278,0.3
KMDW,4.035278,0.5
KMIA,4.035278,1.1
KMSP,4.035278,0.7
KMSY,4.035278,0.3
KOAK,4.035278,0.2
KOKC,4.035278,0.3
KORD,4.035278,2.5
KPDX,4.035278,0.5
KPHL,4.035278,0.2
KPHX,4.035278,0.5
KRDU,4.035278,0.7
KSEA,4.035278,0.3
KSFO,4.035278,0.5
KSJC,4.035278,0.2
KSLC,4.035278,1.5
KSTL,4.035278,0.2
KTUL,4.035278,1.0
KBNA,4.051944,1.0
KBOS,4.051944,0.2
KBUR,4.051944,0.3
KBWI,4.051944,0.7
KCLT,4.051944,0.5
KCMH,4.051944,0.3
KDAL,4.051944,0.5
KDCA,4.051944,1.0
KDFW,4.051944,1.3
KDTW,4.051944,1.5
KEWR,4.051944,1.1
KFLL,4.051944,0.5
KHOU,4.051944,0.2
KIAD,4.051944,0.3
KIAH,4.051944,1.2
KIND,4.051944,0.8
KLAX,4.051944,0.2
KLGA,4.051944,0.7
KMCO,4.051944,0.5
KMDW,4.051944,0.5
KMKE,4.051944,0.3
KMSP,4.051944,0.7
KMSY,4.051944,0.3
KOAK,4.051944,0.5
KONT,4.051944,0.3
KORD,4.051944,1.3
KPHL,4.051944,1.0
KSAN,4.051944,0.5
KSFO,4.051944,0.3
KSLC,4.051944,0.3
KSMF,4.051944,0.2
KSTL,4.051944,0.3
KTPA,4.051944,0.5
KTUL,4.051944,0.3
KABQ,4.068611,0.5
KATL,4.068611,2.5
KBOS,4.068611,1.0
KCLE,4.068611,0.8
KCLT,4.068611,0.8
KCVG,4.068611,0.5
KDAL,4.068611,0.3
KDFW,4.068611,1.5
KDTW,4.068611,1.4
KEWR,4.068611,1.2
KFLL,4.068611,0.5
KIAD,4.068611,0.5
KIAH,4.068611,0.7
KJFK,4.068611,0.8
KLAX,4.068611,0.8
KLGA,4.068611,0.5
KLGB,4.068611,0.5
KLIT,4.068611,0.3
KMCI,4.068611,0.5
KMCO,4.068611,0.8
KMIA,4.068611,0.8
KORD,4.068611,1.2
KPHL,4.068611,0.7
KPHX,4.068611,0.7
KRDU,4.068611,0.5
KRSW,4.068611,0.2
KSDF,4.068611,0.5
KSEA,4.068611,0.5
KSFO,4.068611,0.4
KSLC,4.068611,0.8
KATL,4.085278,1.8
KBOS,4.085278,0.5
KBWI,4.085278,0.5
KCLE,4.085278,1.0
KCLT,4.085278,0.4
KCVG,4.085278,0.3
KDCA,4.085278,0.7
KDEN,4.085278,0.7
KDFW,4.085278,1.4
KDTW,4.085278,1.0
KELP,4.085278,0.5
KFLL,4.085278,0.5
KHOU,4.085278,0.8
KIAH,4.085278,0.5
KIND,4.085278,0.2
KJFK,4.085278,0.2
KLAX,4.085278,0.8
KLGA,4.085278,1.0
KMCI,4.085278,0.3
KMCO,4.085278,0.2
KMDW,4.085278,0.2
KMIA,4.085278,0.2
KMSP,4.085278,0.5
KORD,4.085278,1.9
KPDX,4.085278,0.2
KPHL,4.085278,0.3
KRDU,4.085278,0.5
KSDF,4.085278,0.7
KSFO,4.085278,1.3
KSJC,4.085278,0.5
KSLC,4.085278,0.2
KSNA,4.085278,0.5
KTPA,4.085278,0.3
KABQ,4.101944,0.6
KATL,4.101944,1.5
KBOS,4.101944,0.4
KBUR,4.101944,0.2
KCLE,4.101944,0.5
KCLT,4.101944,0.5
KDCA,4.101944,0.8
KDEN,4.101944,0.8
KDFW,4.101944,1.4
KDSM,4.101944,0.3
KDTW,4.101944,1.7
KEWR,4.101944,1.0
KFLL,4.101944,0.3
KIAD,4.101944,0.6
KIAH,4.101944,0.5
KJFK,4.101944,1.3
KLAX,4.101944,1.2
KLGA,4.101944,0.7
KMCO,4.101944,0.7
KMIA,4.101944,0.2
KMKE,4.101944,0.3
KMSP,4.101944,0.2
KMSY,4.101944,0.3
KOAK,4.101944,0.5
KOKC,4.101944,0.3
KORD,4.101944,2.0
KPDX,4.101944,0.5
KPHL,4.101944,1.0
KRDU,4.101944,0.2
KSAN,4.101944,0.3
KSEA,4.101944,0.3
KSFO,4.101944,0.2
KSLC,4.101944,1.1
KSMF,4.101944,0.5
KSTL,4.101944,0.3
KATL,4.118611,1.0
KBOS,4.118611,1.3
KBWI,4.118611,0.5
KCLE,4.118611,0.7
KCLT,4.118611,0.3
KDCA,4.118611,0.2
KDEN,4.118611,1.0
KDFW,4.118611,1.1
KDTW,4.118611,0.8
KEWR,4.118611,0.2
KFAT,4.118611,0.7
KHOU,4.118611,1.0
KIAH,4.118611,0.5
KJFK,4.118611,0.8
KLAX,4.118611,0.5
KMCI,4.118611,0.2
KMCO,4.118611,0.8
KMDW,4.118611,0.2
KMIA,4.118611,0.7
KMSP,4.118611,0.3
KMSY,4.118611,0.2
KOAK,4.118611,0.5
KORD,4.118611,1.7
KPHL,4.118611,0.5
KPHX,4.118611,0.8
KRDU,4.118611,0.8
KSAN,4.118611,0.8
KSDF,4.118611,0.3
KSFO,4.118611,0.5
KSJC,4.118611,0.5
KSNA,4.118611,0.2
KSTL,4.118611,0.2
KTPA,4.118611,0.3
KABQ,4.135278,0.5
KATL,4.135278,2.3
KBNA,4.135278,0.8
KBOS,4.135278,0.5
KBWI,4.135278,0.8
KCLE,4.135278,0.3
KCLT,4.135278,0.5
KDAL,4.135278,0.2
KDCA,4.135278,1.0
KDEN,4.135278,0.8
KDFW,4.135278,1.1
KDTW,4.135278,1.7
KEWR,4.135278,0.3
KFLL,4.135278,0.2
KHOU,4.135278,0.5
KIAH,4.135278,0.5
KIND,4.135278,0.5
KJFK,4.135278,0.5
KLAX,4.135278,1.3
KLGA,4.135278,0.5
