FlightId,Ordinal,LatitudeDegrees,LongitudeDegrees,AltitudeFeet,AirspeedKnots
308614429,1,36.88000108,-114.0,37000.0,530.0
308614429,2,38.12555424,-109.6965302,39000.0,527.489
308614429,3,41.60023692,-92.1353886,41000.0,524.897
308614429,4,41.61841862,-91.55399468,13000.0,537.398
308614429,5,41.82154251,-89.28211999,7000.0,527.813
308614429,6,41.7862949,-88.53964346,3000.0,534.779
308614429,7,42.17639047,-87.88168985,3000.0,532.457
308614429,8,42.05284848,-87.27071637,3000.0,530.0
308614429,9,42.12144823,-86.63355072,3000.0,530.0
308614445,1,40.31999969,-77.41999816,23000.0,530.0
308614445,2,40.30756063,-77.3531497,11000.0,537.236
308614445,3,40.1679736,-76.6631279,9000.0,529.919
308614445,4,40.05435712,-75.75012612,3000.0,532.511
308614445,5,39.872,-75.241,5000.0,530.0
308614445,6,39.74166072,-74.63463522,3000.0,530.0
308614445,7,39.60915635,-74.02979737,3000.0,530.0
308614446,1,39.65000153,-97.58000184,31000.0,530.0
308614446,2,39.75135966,-96.11764588,41000.0,529.514
308614446,3,40.17724789,-79.42643238,41000.0,536.939
308614446,4,40.12665501,-78.10113222,9000.0,524.951
308614446,5,39.92570218,-76.48996744,9000.0,529.73
308614446,6,39.97626972,-75.94597312,3000.0,530.189
308614446,7,39.92447506,-75.14900083,3000.0,532.322
308614446,8,39.8373047,-74.61267943,3000.0,530.0
308614446,9,39.80036854,-73.98479105,3000.0,530.0
308614449,1,39.97000123,-93.98000336,37000.0,530.0
308614449,2,40.12858389,-91.86600418,41000.0,530.216
308614449,3,40.19058279,-79.40072765,41000.0,530.189
308614449,4,40.14097996,-78.21127706,9000.0,537.236
308614449,5,40.01304072,-76.69650753,5000.0,536.885
308614449,6,39.82473272,-75.80009725,3000.0,522.683
308614449,7,39.94682105,-75.30197277,3000.0,534.752
308614449,8,39.83420476,-74.61299227,3000.0,530.0
308614449,9,39.79416977,-73.98545385,3000.0,530.0
308614474,1,32.79999924,-113.7699966,23000.0,530.0
308614474,2,32.81677621,-113.7065311,15000.0,530.0
308614474,3,32.83452115,-113.6399885,15000.0,530.0
308614474,4,33.12761069,-112.8092319,3000.0,530.0
308614474,5,33.434,-112.012,3000.0,530.0
308614474,6,33.62604683,-111.4641682,3000.0,530.0
308614474,7,33.81614376,-110.9144787,3000.0,530.0
308614498,1,37.33000184,-93.48000336,39000.0,530.0
308614498,2,37.42887513,-90.9432377,41000.0,538.829
308614498,3,36.6075062,-82.60576385,41000.0,519.29
308614498,4,36.53637731,-82.30921696,7000.0,527.678
308614498,5,35.99720078,-80.0920935,5000.0,542.798
308614498,6,36.27932044,-79.69580886,3000.0,522.08
308614498,7,35.63070575,-79.09114046,5000.0,535.76
308614498,8,35.7905394,-78.18995216,3000.0,530.0
308614498,9,35.70092205,-77.59386491,3000.0,530.0
308614559,1,41.72000122,-121.0699997,38000.0,530.0
308614559,2,43.08684705,-121.3524835,40000.0,530.432
308614559,3,44.5482078,-121.7456744,40000.0,532.619
308614559,4,45.15979501,-121.7835886,8000.0,537.56
308614559,5,46.46276289,-122.0814295,4000.0,535.265
308614559,6,47.07389132,-122.0545178,2000.0,525.41
308614559,7,47.46934838,-122.5777604,4000.0,527.894
308614559,8,47.9037804,-122.4193819,2000.0,530.0
308614559,9,48.35579752,-122.5278394,2000.0,530.0
308614564,1,37.49999999,-119.6699982,36000.0,530.0
308614564,2,38.67525354,-119.7756246,40000.0,529.973
308614564,3,44.56013472,-121.5537668,40000.0,525.14
308614564,4,46.00638287,-121.8950744,10000.0,532.16
308614564,5,46.48308175,-122.025611,8000.0,527.354
308614564,6,46.99005023,-122.1835551,4000.0,532.484
308614564,7,47.36306943,-122.1010065,2000.0,529.973
308614564,8,47.90005943,-122.4497042,2000.0,530.0
308614564,9,48.34834677,-122.5887762,2000.0,530.0
308614565,1,38.95000076,-120.1699982,36000.0,530.0
308614565,2,39.34379898,-120.2601208,40000.0,530.324
308614565,3,44.56244818,-121.6195509,40000.0,535.049
308614565,4,45.28700886,-121.8190462,10000.0,537.56
308614565,5,46.3998811,-122.0179881,10000.0,540.206
308614565,6,46.87533275,-122.13599,2000.0,532.295
308614565,7,47.47608497,-122.1223982,2000.0,532.538
308614565,8,47.90126476,-122.4406932,2000.0,530.0
308614565,9,48.35076028,-122.5706682,2000.0,530.0
308614589,1,35.34999848,-120.6699982,36000.0,530.0
308614589,2,35.45600945,-120.7494748,8000.0,505.763
308614589,3,35.66271309,-120.9322258,10000.0,496.313
308614589,4,37.14094563,-122.0376405,4000.0,528.083
308614589,5,37.90280375,-122.3485102,2000.0,524.762
308614589,6,38.03488754,-122.6984846,2000.0,530.0
308614589,7,38.44942311,-123.0244947,2000.0,530.0
308614674,1,34.83000183,-116.9000015,29000.0,530.0
308614674,2,34.90895111,-116.1856161,41000.0,527.138
308614674,3,34.97421956,-116.1482294,39000.0,529.298
308614674,4,35.3841858,-115.9331722,41000.0,529.514
308614674,5,38.15062013,-114.0744314,41000.0,529.757
308614674,6,38.83001589,-113.3160705,7000.0,534.779
308614674,7,39.3754772,-112.669244,5000.0,532.295
308614674,8,40.08333458,-112.3259753,3000.0,527.408
308614674,9,40.788,-111.978,3000.0,530.0
308614674,10,41.18548378,-111.6197281,3000.0,530.0
308614674,11,41.58138862,-111.2586594,3000.0,530.0
308614697,1,37.70000076,-102.8000031,39000.0,530.0
308614697,2,37.70244293,-102.7799483,41000.0,529.784
308614697,3,38.56896256,-94.51394886,41000.0,532.079
308614697,4,38.63953719,-93.46482621,11000.0,532.592
308614697,5,38.74987163,-91.6115459,7000.0,537.236
308614697,6,38.71994566,-91.06839237,5000.0,532.214
308614697,7,38.8188594,-90.45374976,5000.0,527.489
308614697,8,38.77756935,-89.74765389,3000.0,530.0
308614697,9,38.80390692,-89.12498439,3000.0,530.0
308615446,1,38.45000076,-78.1800003,34000.0,530.0
308615446,2,37.95993892,-78.75908061,40000.0,530.378
308615446,3,35.85771212,-81.66375537,40000.0,527.705
308615446,4,35.26370644,-82.43352321,8000.0,534.266
308615446,5,34.39143843,-83.50973023,8000.0,531.998
308615446,6,33.98612347,-84.00562121,2000.0,527.786
308615446,7,33.63196129,-84.35083213,2000.0,530.0
308615446,8,33.28645084,-84.84776866,2000.0,530.0
308615446,9,32.93449682,-85.26494333,2000.0,530.0
308615471,1,39.52000045,-76.77999878,40000.0,530.0
308615471,2,39.42742659,-76.92736791,40000.0,530.216
308615471,3,35.94679927,-81.67667467,40000.0,525.167
308615471,4,35.39191309,-82.36051151,8000.0,534.401
308615471,5,34.39747648,-83.51699199,6000.0,532.241
308615471,6,34.04580337,-83.92813643,2000.0,530.0
308615471,7,33.637,-84.428,4000.0,530.0
308615471,8,33.2836821,-84.84441648,2000.0,530.0
308615471,9,32.92897152,-85.25823959,2000.0,530.0
308615551,1,40.79999924,-75.52999877,22000.0,530.0
308615551,2,40.92822733,-76.68606893,38000.0,525.221
308615551,3,41.0533597,-77.88401995,40000.0,527.705
308615551,4,41.13860403,-78.75056217,8000.0,534.644
308615551,5,41.28702376,-80.37313726,10000.0,532.322
308615551,6,41.29108206,-81.22833409,2000.0,527.462
308615551,7,41.4031484,-81.77503276,4000.0,532.268
308615551,8,41.45754575,-82.49140073,2000.0,530.0
308615551,9,41.50383798,-83.12839575,2000.0,530.0
308615572,1,37.72999955,-78.52999878,32000.0,530.0
308615572,2,37.69439828,-78.56542534,38000.0,529.919
308615572,3,37.56559067,-78.69330039,38000.0,529.919
308615572,4,36.91196656,-79.33505108,2000.0,532.808
308615572,5,36.12617485,-80.09124515,2000.0,532.808
308615572,6,35.60598324,-80.5829787,2000.0,530.0
308615572,7,35.214,-80.949,2000.0,530.0
308615572,8,34.82070791,-81.3124355,2000.0,530.0
308615572,9,34.42613207,-81.67330733,2000.0,530.0
308615590,1,40.08000183,-79.26999664,32000.0,530.0
308615590,2,40.04730184,-80.53395229,8000.0,524.762
308615590,3,39.99453653,-80.89443244,14000.0,525.329
308615590,4,40.05931046,-82.17591082,6000.0,529.676
308615590,5,40.12034473,-82.87767742,2000.0,532.295
308615590,6,39.97614288,-83.52210129,2000.0,530.0
308615590,7,39.95203993,-84.15192389,2000.0,530.0
308615593,1,40.13000108,-77.05000306,30000.0,530.0
308615593,2,40.10845535,-78.31717328,40000.0,527.462
308615593,3,40.11715034,-78.90704166,40000.0,527.732
308615593,4,40.05744917,-80.90346042,6000.0,532.43
308615593,5,40.05228667,-81.42149241,4000.0,532.619
308615593,6,40.07824107,-82.08320915,6000.0,532.592
308615593,7,39.99564734,-82.80512559,6000.0,530.0
308615593,8,39.97221546,-83.52183643,2000.0,530.0
308615593,9,39.94418603,-84.15134672,2000.0,530.0
308615599,1,39.61999893,-77.33000184,34000.0,530.0
308615599,2,39.54917932,-78.31124576,40000.0,527.651
308615599,3,39.3385404,-80.75096718,40000.0,530.297
308615599,4,39.25640048,-81.57741183,10000.0,532.349
308615599,5,39.16255315,-83.3472023,6000.0,532.511
308615599,6,39.03934366,-83.97423804,4000.0,532.43
308615599,7,38.91429365,-84.68122348,2000.0,530.0
308615599,8,38.98625359,-85.28768792,2000.0,530.0
308615599,9,38.92128922,-85.90662531,2000.0,530.0
308615636,1,41.11999893,-93.48000337,38000.0,530.0
308615636,2,41.10479555,-93.76499749,40000.0,527.651
308615636,3,40.32557481,-100.7702273,40000.0,530.135
308615636,4,40.22027645,-101.487301,6000.0,527.381
308615636,5,40.05250972,-103.3298734,8000.0,527.489
308615636,6,39.82712812,-104.0427592,4000.0,529.946
308615636,7,39.92331219,-104.678713,2000.0,530.054
308615636,8,39.77055385,-105.291355,2000.0,530.0
308615636,9,39.67690155,-105.9086126,2000.0,530.0
308615639,1,41.65000152,-90.77999878,38000.0,530.0
308615639,2,41.50689249,-92.33200925,40000.0,527.273
308615639,3,40.42647435,-100.7828806,40000.0,525.059
308615639,4,40.28896718,-101.4930217,10000.0,537.884
308615639,5,40.15292541,-103.2593917,8000.0,530.513
308615639,6,40.10362287,-104.0742501,4000.0,532.646
308615639,7,39.86831383,-104.5035454,2000.0,527.516
308615639,8,39.75565703,-105.2872607,2000.0,530.0
308615639,9,39.647122,-105.9002564,2000.0,530.0
308615648,1,34.86999893,-92.19999695,40000.0,530.0
308615648,2,34.61776396,-92.85008223,40000.0,527.543
308615648,3,34.24199263,-93.63160358,40000.0,527.678
308615648,4,33.91216715,-94.4583774,8000.0,532.889
308615648,5,33.38373288,-95.89428863,8000.0,537.749
308615648,6,33.11983876,-96.5855976,2000.0,529.919
308615648,7,32.7651444,-96.954405,2000.0,530.135
308615648,8,32.66938399,-97.56267099,2000.0,530.0
308615648,9,32.43993867,-98.08524493,2000.0,530.0
308615649,1,36.77000046,-86.84999847,38000.0,530.0
308615649,2,36.22066986,-88.27971775,40000.0,520.361
308615649,3,34.17929025,-93.610873,40000.0,515.798
308615649,4,33.49988156,-95.51839457,10000.0,539.504
308615649,5,33.38064706,-95.89243744,8000.0,536.939
308615649,6,32.98417504,-96.57932652,6000.0,530.135
308615649,7,32.95412822,-97.26280099,2000.0,525.491
308615649,8,32.67080221,-97.56354106,2000.0,530.0
308615649,9,32.44277099,-98.08699454,2000.0,530.0
308615651,1,38.41999817,-81.08000183,36000.0,530.0
308615651,2,37.32696428,-84.26960804,40000.0,523.169
308615651,3,34.15084522,-93.58301967,40000.0,520.766
308615651,4,33.82181567,-94.51795466,2000.0,532.592
308615651,5,33.36738509,-95.89122264,8000.0,530.432
308615651,6,33.04777586,-96.2705047,6000.0,527.408
308615651,7,33.03004985,-97.19261974,4000.0,525.005
308615651,8,32.67518294,-97.5661857,2000.0,530.0
308615651,9,32.45151988,-98.09231355,2000.0,530.0
308615655,1,37.63000106,-83.91999818,36000.0,530.0
308615655,2,37.55531184,-84.26289525,40000.0,524.924
308615655,3,34.28032637,-93.44319975,40000.0,532.079
308615655,4,33.88315145,-94.53393953,6000.0,522.44
308615655,5,33.26408186,-96.04638679,2000.0,529.541
308615655,6,33.11671226,-96.66972621,4000.0,522.791
308615655,7,33.02489282,-97.1898651,2000.0,532.7
308615655,8,32.67385226,-97.56538919,2000.0,530.0
308615655,9,32.44886232,-98.09071144,2000.0,530.0
308615658,1,38.86999893,-79.66999817,38000.0,530.0
308615658,2,37.55264398,-83.99708759,40000.0,528.056
308615658,3,34.21414643,-93.61822015,40000.0,523.196
308615658,4,33.88923634,-94.43962724,6000.0,532.322
308615658,5,33.37487414,-95.88901435,8000.0,532.565
308615658,6,33.18606497,-96.3554734,2000.0,532.295
308615658,7,32.89801665,-96.95580204,2000.0,527.489
308615658,8,32.6734555,-97.56515055,2000.0,530.0
308615658,9,32.44806992,-98.09023145,2000.0,530.0
308615678,1,41.8199997,-75.31999969,30000.0,530.0
308615678,2,41.91770811,-76.77683201,40000.0,525.518
308615678,3,42.12904852,-79.29073234,40000.0,522.98
308615678,4,42.15579243,-81.48623766,10000.0,524.708
308615678,5,42.17139815,-81.92879952,8000.0,522.521
308615678,6,42.18754253,-82.61769802,2000.0,532.565
308615678,7,42.28151773,-83.4320644,2000.0,527.57
308615678,8,42.22802278,-83.99732435,2000.0,530.0
308615678,9,42.24177607,-84.64183984,2000.0,530.0
308615681,1,42.54999924,-81.80000306,24000.0,530.0
308615681,2,42.4868241,-81.81500861,18000.0,530.0
308615681,3,42.60727875,-82.22096538,12000.0,536.633
308615681,4,42.09575288,-82.9414344,2000.0,525.095
308615681,5,42.2621157,-83.15157515,2000.0,527.624
308615681,6,42.07334218,-83.96945178,2000.0,530.0
308615681,7,41.93249583,-84.5841938,2000.0,530.0
308615705,1,36.77000046,-81.34999848,38000.0,530.0
308615705,2,34.56993992,-86.03952955,40000.0,524.681
308615705,3,31.42058867,-92.19158536,40000.0,527.273
308615705,4,30.49215189,-93.90295429,8000.0,529.838
308615705,5,30.20626541,-94.4080217,8000.0,529.838
308615705,6,29.85315973,-94.88812792,2000.0,527.354
308615705,7,29.645,-95.279,2000.0,532.457
308615705,8,29.36218991,-95.7521014,2000.0,530.0
308615705,9,29.07783881,-96.22293733,2000.0,530.0
308615719,1,36.52999879,-81.77999877,40000.0,530.0
308615719,2,36.03670875,-82.8296169,40000.0,527.381
308615719,3,31.47626232,-92.08575916,40000.0,537.443
308615719,4,30.50785649,-94.13753991,10000.0,527.165
308615719,5,30.3138261,-94.44899319,6000.0,529.541
308615719,6,30.09889372,-94.74841811,2000.0,532.511
308615719,7,29.98357137,-95.50046038,2000.0,527.678
308615719,8,29.71236403,-95.82397742,2000.0,530.0
308615719,9,29.43913167,-96.30472508,2000.0,530.0
308615734,1,40.22999954,-81.23000335,34000.0,530.0
308615734,2,40.22729459,-81.26840732,36000.0,532.538
308615734,3,40.138097,-82.31400747,40000.0,532.376
308615734,4,39.9979244,-83.2436818,8000.0,539.693
308615734,5,39.86237368,-85.14037836,4000.0,537.452
308615734,6,39.85839178,-85.66906854,6000.0,524.843
308615734,7,39.65423585,-86.37562703,2000.0,534.644
308615734,8,39.64354105,-86.91660526,2000.0,530.0
308615734,9,39.56786344,-87.53732316,2000.0,530.0
308615742,1,39.83000184,-90.76999663,38000.0,530.0
308615742,2,39.82980278,-90.77161653,36000.0,529.784
308615742,3,39.81196353,-90.94280645,40000.0,532.457
308615742,4,39.74194474,-92.01191391,6000.0,529.919
308615742,5,39.4702112,-93.47516777,8000.0,530.162
308615742,6,39.50590652,-94.17199195,4000.0,525.599
308615742,7,39.16833302,-94.88190303,4000.0,529.541
308615742,8,39.20639173,-95.32904991,2000.0,530.0
308615742,9,39.11258458,-95.94301524,2000.0,530.0
308615751,1,32.47000122,-80.33000182,38000.0,530.0
308615751,2,32.04473221,-80.42898919,40000.0,537.155
308615751,3,31.63292678,-80.55669098,40000.0,532.214
308615751,4,29.91070042,-80.95877923,4000.0,530.0
308615751,5,29.57083304,-81.03996759,4000.0,535.157
308615751,6,28.84888978,-81.20244483,2000.0,532.538
308615751,7,28.43801667,-81.31736728,2000.0,532.241
308615751,8,27.93884838,-81.4227739,2000.0,530.0
308615751,9,27.44839504,-81.53562008,2000.0,530.0
308615760,1,40.27999878,-75.90000152,28000.0,530.0
308615760,2,39.50934197,-77.23692593,40000.0,541.322
308615760,3,36.18057677,-86.37560347,40000.0,543.716
308615760,4,36.05051053,-86.91685453,14000.0,532.538
308615760,5,35.45443735,-88.90031161,4000.0,532.187
308615760,6,35.28229594,-89.52652295,2000.0,535.373
308615760,7,35.16894454,-90.22697875,4000.0,538.055
308615760,8,34.80844466,-90.50705193,2000.0,530.0
308615760,9,34.5730217,-91.03487541,2000.0,530.0
308615776,1,32.9300003,-77.97000123,38000.0,530.0
308615776,2,32.38012525,-78.25918187,40000.0,537.182
308615776,3,28.98725498,-79.47257183,40000.0,539.747
308615776,4,28.20981763,-79.70290058,8000.0,530.135
308615776,5,26.85016543,-80.05885371,4000.0,529.973
308615776,6,26.28186225,-80.20328982,4000.0,529.703
308615776,7,25.93060681,-80.34314334,2000.0,534.644
308615776,8,25.31167315,-80.43645772,2000.0,530.0
308615776,9,24.82818218,-80.5817646,2000.0,530.0
308615782,1,42.52999878,-80.23000336,40000.0,530.0
308615782,2,42.53538341,-80.30145636,40000.0,536.642
308615782,3,42.70961829,-83.90473292,40000.0,539.045
308615782,4,42.74002327,-84.76434412,8000.0,527.138
308615782,5,42.82605919,-86.50320063,6000.0,529.784
308615782,6,42.91377597,-87.17045787,4000.0,529.811
308615782,7,43.02310073,-87.89543608,2000.0,527.705
308615782,8,42.96754169,-88.54586036,2000.0,530.0
308615782,9,42.98580774,-89.1949746,2000.0,530.0
308615783,1,42.95000076,-83.73000337,36000.0,530.0
308615783,2,42.95642177,-83.94854143,38000.0,540.044
308615783,3,42.95736448,-84.06366054,40000.0,542.339
308615783,4,42.96433243,-86.19642718,6000.0,524.897
308615783,5,42.89692447,-86.52459712,2000.0,522.44
308615783,6,42.89310671,-87.43711225,6000.0,530.054
308615783,7,43.0182542,-88.06805736,6000.0,532.43
308615783,8,42.9380892,-88.54625666,2000.0,530.0
308615783,9,42.92690195,-89.19538187,2000.0,530.0
308615793,1,44.20000076,-85.23000337,38000.0,530.0
308615793,2,44.23068207,-85.51803862,40000.0,527.759
308615793,3,44.51000127,-89.28040772,40000.0,525.194
308615793,4,44.58610542,-90.01947385,4000.0,521.873
308615793,5,44.86983382,-91.98449256,2000.0,521.846
308615793,6,44.84214609,-92.83782356,6000.0,527.57
308615793,7,44.69125082,-93.33726162,2000.0,529.973
308615793,8,44.92287812,-93.88201912,2000.0,530.0
308615793,9,44.96146815,-94.54258486,2000.0,530.0
308615795,1,44.6800003,-89.33000183,32000.0,530.0
308615795,2,44.76543917,-91.10002298,4000.0,523.142
308615795,3,44.80528964,-91.48593732,6000.0,521.009
308615795,4,44.89792749,-92.37447452,2000.0,525.14
308615795,5,45.08431316,-93.32945019,6000.0,525.086
308615795,6,44.90835761,-93.88344175,2000.0,530.0
308615795,7,44.93242402,-94.54523094,2000.0,530.0
308615821,1,42.63000107,-86.24999999,24000.0,530.0
308615821,2,42.60903279,-86.20912361,16000.0,500.384
308615821,3,42.36581247,-86.694336,12000.0,505.028
308615821,4,42.14856166,-87.34347219,2000.0,527.786
308615821,5,42.05185574,-87.99172092,4000.0,527.489
308615821,6,41.7549052,-88.47244775,2000.0,530.0
308615821,7,41.52576273,-89.03535049,2000.0,530.0
308615825,1,42.22000121,-78.23000336,36000.0,530.0
308615825,2,42.22497963,-79.02339362,40000.0,529.757
308615825,3,42.21545068,-83.92368151,40000.0,536.75
308615825,4,42.119806,-84.87140755,8000.0,532.106
308615825,5,42.04647457,-86.61589584,4000.0,531.971
308615825,6,41.95591381,-87.26959619,2000.0,530.0
308615825,7,41.84608135,-87.83863625,2000.0,525.356
308615825,8,41.94799591,-88.5484272,2000.0,530.0
308615825,9,41.91172915,-89.18940754,2000.0,530.0
308615833,1,41.90000153,-77.02999879,36000.0,530.0
308615833,2,41.92617039,-77.76951108,40000.0,525.248
308615833,3,42.03761697,-83.93657619,40000.0,520.496
308615833,4,42.02970149,-84.86812976,8000.0,525.113
308615833,5,42.00991203,-86.70351861,8000.0,530.108
308615833,6,42.12587263,-87.34081981,2000.0,532.376
308615833,7,41.982,-87.907,2000.0,530.0
308615833,8,41.96653248,-88.54977791,2000.0,530.0
308615833,9,41.94879815,-89.19234414,2000.0,530.0
308615854,1,42.54999924,-81.02999878,36000.0,530.0
308615854,2,42.54718005,-81.07442397,40000.0,534.914
308615854,3,42.30090396,-83.87754085,40000.0,530.135
308615854,4,42.20668979,-84.80841838,10000.0,527.165
308615854,5,42.11763297,-86.52486043,8000.0,527.165
308615854,6,42.11157098,-87.26436116,4000.0,527.516
308615854,7,42.04016655,-87.82000743,4000.0,532.322
308615854,8,41.91582228,-88.54376603,2000.0,530.0
308615854,9,41.84739591,-89.17968304,2000.0,530.0
308615862,1,29.39999961,-80.84999848,38000.0,530.0
308615862,2,28.79865243,-80.6884541,10000.0,532.376
308615862,3,27.72705301,-80.42627207,10000.0,534.968
308615862,4,27.31067722,-80.29155083,4000.0,537.506
308615862,5,26.69236716,-80.16823286,2000.0,537.425
308615862,6,26.19606569,-79.96469515,2000.0,530.0
308615862,7,25.70893132,-79.83443751,2000.0,530.0
308615904,1,39.84999848,-74.37999724,22000.0,530.0
308615904,2,39.30268847,-75.42876647,40000.0,532.484
308615904,3,38.69146875,-76.55675634,40000.0,532.484
308615904,4,38.49220317,-76.57317286,40000.0,532.484
308615904,5,38.48592322,-76.57373408,40000.0,532.484
308615904,6,37.97018549,-76.99160286,2000.0,530.0
308615904,7,35.878,-78.787,2000.0,530.0
308615904,8,35.5020961,-79.17805967,2000.0,530.0
308615904,9,35.12479938,-79.56645968,2000.0,530.0
308615931,1,39.58000183,-76.18000031,36000.0,530.0
308615931,2,38.27206849,-76.81536661,40000.0,527.327
308615931,3,29.65855125,-80.57406599,40000.0,527.327
308615931,4,27.97268414,-81.21127308,8000.0,531.755
308615931,5,27.64312868,-81.33726235,10000.0,531.755
308615931,6,27.01091436,-81.57683383,2000.0,530.0
308615931,7,26.60608733,-81.74731743,2000.0,530.0
308615931,8,26.0607715,-81.93177592,2000.0,530.0
308615931,9,25.5852642,-82.10717721,2000.0,530.0
308615948,1,40.16999817,-77.83000183,40000.0,530.0
308615948,2,40.06600465,-80.00976202,40000.0,532.079
308615948,3,39.36885626,-86.48919226,40000.0,529.703
308615948,4,39.01591645,-88.43336138,8000.0,532.781
308615948,5,38.95850413,-88.93905985,10000.0,537.479
308615948,6,38.90582306,-89.67770496,6000.0,527.786
308615948,7,38.61035914,-90.27544528,2000.0,535.049
308615948,8,38.65519429,-90.98135869,2000.0,530.0
308615948,9,38.55919885,-91.59162237,2000.0,530.0
308616033,1,36.16999817,-119.2699966,38000.0,530.0
308616033,2,36.17834784,-119.2719489,40000.0,527.84
308616033,3,44.57251014,-121.4463007,40000.0,530.054
308616033,4,46.1346876,-121.9069058,8000.0,531.944
308616033,5,46.39495748,-121.9863224,8000.0,529.73
308616033,6,47.04408769,-122.271858,2000.0,530.0
308616033,7,47.43702649,-122.405763,4000.0,530.0
308616033,8,47.89946479,-122.4539307,2000.0,530.0
308616033,9,48.34715609,-122.5972693,2000.0,530.0
308616037,1,38.34999848,-119.9499969,38000.0,530.0
308616037,2,38.59159854,-120.0058306,40000.0,534.752
308616037,3,44.56427563,-121.499332,40000.0,534.752
308616037,4,46.11875779,-122.010653,6000.0,525.167
308616037,5,46.38051122,-122.0898249,6000.0,522.872
308616037,6,46.92261177,-122.2526572,2000.0,527.516
308616037,7,47.52064658,-122.2428792,2000.0,527.651
308616037,8,47.90064881,-122.4453772,2000.0,530.0
308616037,9,48.34952692,-122.580081,2000.0,530.0
308616042,1,37.25,-113.8799973,33000.0,530.0
308616042,2,37.74931069,-113.5410825,39000.0,535.076
308616042,3,37.88146573,-113.4345151,39000.0,532.565
308616042,4,39.25824208,-112.6925046,3000.0,528.191
308616042,5,39.33550242,-112.6733762,3000.0,528.191
308616042,6,39.40821948,-112.6339217,7000.0,530.783
308616042,7,39.90270137,-112.4205298,7000.0,525.518
308616042,8,40.27749371,-112.2939105,3000.0,530.0
308616042,9,40.7793455,-112.0685488,5000.0,530.0
308616042,10,41.23010188,-111.7278792,3000.0,530.0
308616042,11,41.67078456,-111.4755833,3000.0,530.0
308617906,1,38.38000107,-91.08000182,35000.0,530.0
308617906,2,38.96983562,-90.58336488,39000.0,534.995
308617906,3,39.29537296,-90.28467885,39000.0,530.432
308617906,4,40.32939392,-89.40521577,9000.0,534.59
308617906,5,41.12579212,-88.69158103,5000.0,529.838
308617906,6,41.6535165,-88.18966044,5000.0,534.752
308617906,7,42.11380142,-87.70960495,3000.0,532.673
308617906,8,42.37469941,-87.54030687,3000.0,530.0
308617906,9,42.76574844,-87.17073295,3000.0,530.0
308620142,1,37.33000183,-102.0299988,40000.0,530.0
308620142,2,37.08068311,-102.4834378,40000.0,520.793
308620142,3,36.70886705,-103.3891224,40000.0,520.766
308620142,4,36.31528875,-104.1159224,6000.0,525.329
308620142,5,35.6778189,-105.4383745,6000.0,523.061
308620142,6,35.42445555,-106.1856806,2000.0,527.786
308620142,7,35.10168184,-106.5421862,2000.0,525.275
308620142,8,34.7723005,-107.1143915,2000.0,530.0
308620142,9,34.50283451,-107.6173511,2000.0,530.0
308620144,1,36.02000046,-91.40000152,33000.0,530.0
308620144,2,35.95189621,-91.18274186,41000.0,522.575
308620144,3,34.91904426,-88.02545092,41000.0,517.634
308620144,4,34.59853206,-87.09941172,13000.0,529.946
308620144,5,34.03677354,-85.51008571,9000.0,532.133
308620144,6,33.84337021,-85.058308,5000.0,534.887
308620144,7,33.71743862,-84.49992693,3000.0,530.513
308620144,8,33.43399013,-83.88586193,3000.0,530.0
308620144,9,33.2290659,-83.34567508,3000.0,530.0
308620149,1,37.02000046,-88.6800003,37000.0,530.0
308620149,2,37.00074715,-88.64067346,41000.0,532.7
308620149,3,35.90598911,-87.23010582,41000.0,535.211
308620149,4,35.40267319,-86.57838799,11000.0,534.887
308620149,5,34.4586246,-85.40965032,5000.0,534.455
308620149,6,33.9760215,-84.76999295,3000.0,525.437
308620149,7,33.7673577,-84.49079994,5000.0,527.678
308620149,8,33.28497147,-84.01001585,3000.0,530.0
308620149,9,32.93154459,-83.59462543,3000.0,530.0
308620212,1,41.25000001,-82.62999726,35000.0,530.0
308620212,2,41.22882581,-82.18874379,39000.0,537.452
308620212,3,41.08642641,-78.30051956,41000.0,532.565
308620212,4,41.01073273,-77.22897401,7000.0,534.86
308620212,5,40.81068659,-75.53667926,7000.0,534.59
308620212,6,40.74863683,-74.79998645,5000.0,527.516
308620212,7,40.63702476,-74.26976145,3000.0,530.0
308620212,8,40.63512192,-73.53870995,3000.0,530.0
308620212,9,40.57500437,-72.90914236,3000.0,530.0
308620219,1,32.11999893,-96.5699997,36000.0,530.0
308620219,2,32.01325636,-96.50724021,14000.0,532.241
308620219,3,31.0285777,-95.93506913,14000.0,532.241
308620219,4,30.43236392,-95.59440534,2000.0,530.0
308620219,5,29.984,-95.341,2000.0,530.0
308620219,6,29.53491598,-95.08952395,2000.0,530.0
308620219,7,29.0851442,-94.83995696,2000.0,530.0
308620226,1,41.16999817,-75.37999725,23000.0,530.0
308620226,2,41.08913546,-75.2728492,13000.0,529.919
308620226,3,41.08669066,-74.92739476,15000.0,535.076
308620226,4,40.81577713,-74.17815281,5000.0,535.292
308620226,5,40.76252224,-73.68803999,7000.0,529.568
308620226,6,40.44311572,-73.20020247,3000.0,530.0
308620226,7,40.24415496,-72.62362125,3000.0,530.0
308620234,1,36.68000031,-109.5299988,36000.0,530.0
308620234,2,35.85081168,-112.7408018,40000.0,520.523
308620234,3,35.17526821,-114.9144018,40000.0,518.633
