airport,time,count
KXNA,3.601944,0.3
KATL,3.618611,1.3
KBOS,3.618611,0.4
KBWI,3.618611,0.7
KDCA,3.618611,1.3
KDEN,3.618611,1.5
KDFW,3.618611,1.1
KDTW,3.618611,0.2
KEWR,3.618611,0.7
KFLL,3.618611,0.7
KIAD,3.618611,1.5
KIAH,3.618611,0.4
KJFK,3.618611,0.6
KLAX,3.618611,1.1
KLGA,3.618611,0.8
KLGB,3.618611,0.5
KMDW,3.618611,0.5
KMIA,3.618611,0.5
KMKE,3.618611,0.2
KMSP,3.618611,0.5
KMSY,3.618611,0.2
KOAK,3.618611,0.5
KORD,3.618611,1.6
KPHL,3.618611,0.5
KPHX,3.618611,0.5
KRDU,3.618611,0.8
KSFO,3.618611,0.3
KSLC,3.618611,0.5
KSMF,3.618611,0.2
KTUL,3.618611,0.2
KABQ,3.635278,0.2
KATL,3.635278,1.5
KBOS,3.635278,0.5
KBWI,3.635278,0.2
KCLT,3.635278,0.3
KDCA,3.635278,0.2
KDEN,3.635278,0.2
KDFW,3.635278,1.1
KDTW,3.635278,1.5
KELP,3.635278,0.2
KEWR,3.635278,1.0
KIAD,3.635278,1.1
KIAH,3.635278,0.5
KJFK,3.635278,1.3
KLAX,3.635278,1.0
KLGA,3.635278,0.8
KMCO,3.635278,0.8
KMIA,3.635278,0.2
KMSP,3.635278,0.5
KORD,3.635278,0.9
KPHL,3.635278,0.7
KPHX,3.635278,0.3
KSEA,3.635278,0.8
KSFO,3.635278,0.7
KSMF,3.635278,0.5
KSNA,3.635278,0.3
KSTL,3.635278,0.3
KTPA,3.635278,0.8
KXNA,3.635278,0.5
KATL,3.651944,1.7
KBOS,3.651944,0.7
KBWI,3.651944,0.5
KCLE,3.651944,0.5
KCLT,3.651944,0.8
KCMH,3.651944,0.5
KCVG,3.651944,0.2
KDAL,3.651944,0.5
KDEN,3.651944,0.5
KDFW,3.651944,1.0
KDTW,3.651944,0.5
KFLL,3.651944,0.3
KIAD,3.651944,0.2
KIAH,3.651944,1.5
KJFK,3.651944,0.8
KLAX,3.651944,1.3
KLGA,3.651944,0.7
KMCO,3.651944,0.5
KMIA,3.651944,0.5
KMSP,3.651944,0.3
KONT,3.651944,0.2
KORD,3.651944,1.1
KPDX,3.651944,0.2
KPHL,3.651944,0.9
KPHX,3.651944,0.2
KRDU,3.651944,1.0
KSEA,3.651944,0.5
KSFO,3.651944,0.5
KSMF,3.651944,0.3
KTPA,3.651944,0.2
KABQ,3.668611,0.2
KATL,3.668611,0.8
KBUR,3.668611,0.2
KBWI,3.668611,0.5
KCVG,3.668611,0.3
KDAL,3.668611,0.3
KDCA,3.668611,1.3
KDEN,3.668611,0.8
KDFW,3.668611,1.0
KDSM,3.668611,0.3
KDTW,3.668611,1.0
KEWR,3.668611,0.3
KFLL,3.668611,0.7
KIAD,3.668611,0.8
KIAH,3.668611,0.2
KLAX,3.668611,0.9
KLGA,3.668611,0.8
KLGB,3.668611,0.3
KMCO,3.668611,0.5
KMEM,3.668611,0.3
KMIA,3.668611,0.5
KMSY,3.668611,0.8
KOAK,3.668611,0.2
KORD,3.668611,1.7
KPDX,3.668611,0.3
KSAN,3.668611,0.3
KSFO,3.668611,1.0
KSLC,3.668611,0.5
KTPA,3.668611,0.7
KATL,3.685278,2.1
KBNA,3.685278,0.3
KBOS,3.685278,0.9
KBUR,3.685278,0.5
KBWI,3.685278,0.3
KCLT,3.685278,0.7
KDCA,3.685278,0.7
KDEN,3.685278,0.5
KDFW,3.685278,1.3
KDTW,3.685278,1.7
KEWR,3.685278,0.5
KFLL,3.685278,0.3
KHOU,3.685278,0.5
KIAD,3.685278,1.2
KIAH,3.685278,0.7
KIND,3.685278,0.2
KJFK,3.685278,1.0
KLAX,3.685278,1.0
KLGA,3.685278,0.2
KMCI,3.685278,0.3
KMCO,3.685278,0.2
KMDW,3.685278,0.8
KMIA,3.685278,0.5
KMKE,3.685278,0.5
KMSY,3.685278,0.5
KOKC,3.685278,0.3
KORD,3.685278,0.5
KPHL,3.685278,0.5
KPHX,3.685278,0.7
KRDU,3.685278,0.3
KSEA,3.685278,0.5
KSFO,3.685278,0.5
KSJC,3.685278,1.3
KSMF,3.685278,0.8
KSTL,3.685278,0.2
KTPA,3.685278,0.3
KABQ,3.701944,0.3
KATL,3.701944,1.2
KBNA,3.701944,0.8
KBOS,3.701944,0.3
KBWI,3.701944,0.5
KCLT,3.701944,0.3
KCMH,3.701944,0.2
KCOS,3.701944,0.2
KDCA,3.701944,0.7
KDEN,3.701944,0.8
KDFW,3.701944,0.5
KDTW,3.701944,1.3
KEWR,3.701944,1.5
KHOU,3.701944,0.3
KIAD,3.701944,1.1
KIAH,3.701944,0.2
KIND,3.701944,0.3
KJFK,3.701944,0.8
KLAX,3.701944,0.7
KLGA,3.701944,0.5
KMEM,3.701944,0.8
KMSY,3.701944,1.0
KONT,3.701944,0.2
KORD,3.701944,0.6
KPDX,3.701944,0.2
KPHL,3.701944,0.8
KPHX,3.701944,0.4
KRDU,3.701944,0.5
KSEA,3.701944,0.5
KSFO,3.701944,0.6
KTPA,3.701944,0.2
KATL,3.718611,1.3
KBNA,3.718611,0.7
KBOS,3.718611,0.8
KBUR,3.718611,0.3
KBWI,3.718611,0.5
KDAL,3.718611,0.5
KDCA,3.718611,0.3
KDEN,3.718611,1.2
KDFW,3.718611,0.7
KDTW,3.718611,1.0
KEWR,3.718611,0.9
KIAD,3.718611,1.0
KIAH,3.718611,1.0
KJFK,3.718611,1.6
KLAX,3.718611,0.5
KLGA,3.718611,0.8
KMCO,3.718611,1.1
KMDW,3.718611,0.8
KMIA,3.718611,0.2
KOKC,3.718611,0.2
KONT,3.718611,0.5
KORD,3.718611,1.1
KPBI,3.718611,0.3
KPHL,3.718611,0.9
KPHX,3.718611,0.5
KSAN,3.718611,0.7
KSDF,3.718611,0.5
KSFO,3.718611,1.6
KSTL,3.718611,0.5
KTUL,3.718611,0.3
KATL,3.735278,1.8
KBNA,3.735278,0.3
KBUR,3.735278,0.3
KDCA,3.735278,0.7
KDEN,3.735278,1.2
KDFW,3.735278,0.3
KDSM,3.735278,0.8
KDTW,3.735278,2.1
KEWR,3.735278,0.3
KIAD,3.735278,1.0
KIAH,3.735278,0.4
KJFK,3.735278,0.3
KLAX,3.735278,1.5
KLGA,3.735278,0.5
KLGB,3.735278,0.5
KMCO,3.735278,0.2
KMIA,3.735278,1.0
KMSP,3.735278,1.0
KMSY,3.735278,0.2
KONT,3.735278,0.5
KORD,3.735278,2.0
KPDX,3.735278,0.3
KPHL,3.735278,0.6
KPHX,3.735278,1.1
KRDU,3.735278,0.8
KSAN,3.735278,0.3
KSEA,3.735278,0.8
KSLC,3.735278,0.2
KSTL,3.735278,0.2
KTPA,3.735278,0.2
KATL,3.751944,1.5
KBNA,3.751944,0.3
KBOS,3.751944,0.5
KBWI,3.751944,0.5
KCLT,3.751944,0.5
KCVG,3.751944,0.3
KDCA,3.751944,0.6
KDEN,3.751944,1.0
KDFW,3.751944,1.0
KDTW,3.751944,2.0
KEWR,3.751944,0.7
KHOU,3.751944,0.5
KIAD,3.751944,1.8
KIND,3.751944,0.5
KJFK,3.751944,1.5
KLAX,3.751944,0.5
KLGA,3.751944,0.5
KMCO,3.751944,0.3
KMDW,3.751944,0.5
KMEM,3.751944,0.5
KMSY,3.751944,0.3
KORD,3.751944,1.5
KPHL,3.751944,0.7
KPHX,3.751944,0.5
KSAN,3.751944,0.2
KSDF,3.751944,0.3
KSFO,3.751944,0.7
KSJC,3.751944,0.2
KSLC,3.751944,0.3
KSMF,3.751944,0.5
KSTL,3.751944,0.5
KTPA,3.751944,0.3
KATL,3.768611,2.3
KBOS,3.768611,0.2
KCLT,3.768611,0.7
KCMH,3.768611,0.5
KDAL,3.768611,0.5
KDCA,3.768611,0.5
KDEN,3.768611,0.5
KDSM,3.768611,0.5
KDTW,3.768611,1.7
KEWR,3.768611,0.3
KFLL,3.768611,0.5
KHOU,3.768611,0.5
KIAD,3.768611,1.2
KIAH,3.768611,0.7
KJFK,3.768611,0.3
KLAX,3.768611,0.3
KLGA,3.768611,0.3
KMEM,3.768611,0.5
KMIA,3.768611,1.0
KMKE,3.768611,0.6
KMSP,3.768611,0.5
KOAK,3.768611,0.2
KORD,3.768611,1.8
KPBI,3.768611,0.2
KPDX,3.768611,0.7
KPHL,3.768611,0.6
KSAN,3.768611,0.5
KSEA,3.768611,0.5
KSFO,3.768611,0.5
KSJC,3.768611,0.5
KXNA,3.768611,0.2
KATL,3.785278,2.0
KBOS,3.785278,0.7
KBWI,3.785278,0.7
KCLT,3.785278,0.3
KDCA,3.785278,0.7
KDEN,3.785278,0.7
KDFW,3.785278,1.2
KDTW,3.785278,1.3
KELP,3.785278,0.5
KEWR,3.785278,1.8
KFLL,3.785278,0.5
KIAH,3.785278,0.3
KIND,3.785278,0.2
KJFK,3.785278,0.7
KLAX,3.785278,0.5
KLGA,3.785278,0.5
KMCI,3.785278,0.2
KMCO,3.785278,0.3
KMDW,3.785278,0.5
KMEM,3.785278,0.2
KMIA,3.785278,0.3
KMKE,3.785278,0.5
KORD,3.785278,1.5
KPHL,3.785278,1.0
KPHX,3.785278,0.5
KRDU,3.785278,0.2
KSAN,3.785278,0.2
KSEA,3.785278,0.5
KSFO,3.785278,0.8
KSLC,3.785278,0.5
KSMF,3.785278,0.2
KSTL,3.785278,0.2
KTPA,3.785278,0.3
KTUL,3.785278,0.2
KABQ,3.801944,0.3
KATL,3.801944,0.7
KBNA,3.801944,0.7
KBOS,3.801944,1.0
KBWI,3.801944,0.5
KCLE,3.801944,0.2
KCLT,3.801944,0.8
KCVG,3.801944,0.5
KDCA,3.801944,0.3
KDEN,3.801944,1.2
KDFW,3.801944,1.5
KDTW,3.801944,1.2
KEWR,3.801944,0.5
KIAD,3.801944,0.7
KIAH,3.801944,1.0
KJFK,3.801944,1.0
KLAX,3.801944,0.7
KLGA,3.801944,0.2
KLGB,3.801944,0.2
KMDW,3.801944,0.5
KMIA,3.801944,0.2
KMSP,3.801944,0.3
KOKC,3.801944,0.2
KORD,3.801944,1.3
KPBI,3.801944,0.5
KPHL,3.801944,1.0
KPHX,3.801944,0.5
KSFO,3.801944,0.3
KSJC,3.801944,0.3
KSLC,3.801944,0.3
KSMF,3.801944,0.2
KTPA,3.801944,0.2
KATL,3.818611,2.9
KBNA,3.818611,0.5
KBOS,3.818611,0.8
KBUR,3.818611,0.5
KCID,3.818611,0.3
KCLT,3.818611,0.8
KCMH,3.818611,0.3
KDCA,3.818611,0.5
KDEN,3.818611,0.8
KDFW,3.818611,0.7
KDTW,3.818611,1.3
KEWR,3.818611,0.5
KIAD,3.818611,0.8
KIAH,3.818611,1.2
KJFK,3.818611,1.2
KLAX,3.818611,0.5
KLGA,3.818611,1.3
KMCO,3.818611,0.7
KMDW,3.818611,0.7
KMIA,3.818611,1.1
KMSP,3.818611,0.6
KOKC,3.818611,0.2
KORD,3.818611,1.9
KPDX,3.818611,0.3
KPHL,3.818611,1.3
KPHX,3.818611,0.3
KRDU,3.818611,0.5
KSAN,3.818611,0.2
KSEA,3.818611,1.0
KSFO,3.818611,0.5
KSLC,3.818611,0.3
KSTL,3.818611,0.2
KATL,3.835278,0.9
KBNA,3.835278,0.5
KBOS,3.835278,0.2
KBUR,3.835278,0.2
KBWI,3.835278,0.2
KCLE,3.835278,0.5
KCLT,3.835278,0.5
KCMH,3.835278,0.2
KCVG,3.835278,0.2
KDCA,3.835278,0.3
KDEN,3.835278,0.5
KDFW,3.835278,1.5
KDTW,3.835278,2.0
KEWR,3.835278,0.3
KHOU,3.835278,0.3
KIAD,3.835278,0.7
KIAH,3.835278,1.2
KIND,3.835278,0.5
KJFK,3.835278,0.8
KLAX,3.835278,0.2
KLGA,3.835278,0.7
KMCI,3.835278,0.3
KMCO,3.835278,0.3
KMDW,3.835278,0.2
KMEM,3.835278,0.2
KMIA,3.835278,0.2
KONT,3.835278,0.3
KORD,3.835278,2.0
KPDX,3.835278,0.7
KPHL,3.835278,0.5
KPHX,3.835278,0.3
KSAN,3.835278,0.3
KSEA,3.835278,0.5
KSTL,3.835278,0.5
KATL,3.851944,2.8
KBNA,3.851944,0.5
KBOS,3.851944,0.2
KBWI,3.851944,0.3
KCLE,3.851944,0.5
KDAL,3.851944,0.7
KDCA,3.851944,0.5
KDEN,3.851944,0.9
KDFW,3.851944,1.2
KDTW,3.851944,1.8
KEWR,3.851944,0.9
KHOU,3.851944,0.2
KIAD,3.851944,1.6
KIAH,3.851944,0.5
KLAX,3.851944,0.6
KLGA,3.851944,0.8
KMCI,3.851944,0.3
KMCO,3.851944,0.3
KMDW,3.851944,0.3
KMIA,3.851944,0.3
KMSY,3.851944,0.3
KOKC,3.851944,0.2
KORD,3.851944,1.8
KPDX,3.851944,0.3
KPHX,3.851944,0.8
KRDU,3.851944,0.5
KSAN,3.851944,0.2
KSDF,3.851944,0.3
KSEA,3.851944,0.2
KSJC,3.851944,0.3
KSTL,3.851944,0.5
KTPA,3.851944,0.3
KATL,3.868611,0.2
KBNA,3.868611,0.2
KBOS,3.868611,0.8
KBWI,3.868611,0.7
KCMH,3.868611,0.2
KDAL,3.868611,0.3
KDCA,3.868611,1.0
KDEN,3.868611,0.3
KDFW,3.868611,0.5
KDTW,3.868611,1.0
KEWR,3.868611,0.5
KFLL,3.868611,0.5
KIAD,3.868611,0.8
KIAH,3.868611,0.3
KIND,3.868611,0.5
KJFK,3.868611,1.0
KLAX,3.868611,1.2
KLGA,3.868611,1.0
KMCI,3.868611,0.7
KMCO,3.868611,0.7
KMEM,3.868611,0.3
KMIA,3.868611,0.7
KMSP,3.868611,0.5
KOAK,3.868611,0.5
KORD,3.868611,0.9
KPBI,3.868611,0.5
KPHL,3.868611,0.8
KPHX,3.868611,0.5
KRDU,3.868611,0.5
KRSW,3.868611,0.2
KSDF,3.868611,0.2
KSEA,3.868611,1.5
KSFO,3.868611,0.2
KSJC,3.868611,0.2
KATL,3.885278,1.9
KBNA,3.885278,0.3
KBOS,3.885278,0.8
KBWI,3.885278,0.2
KCLT,3.885278,0.3
KDCA,3.885278,0.5
KDFW,3.885278,0.5
KDTW,3.885278,0.9
KEWR,3.885278,1.3
KFLL,3.885278,0.3
KHOU,3.885278,0.5
KIAD,3.885278,1.0
KIAH,3.885278,1.0
KJFK,3.885278,0.8
KLAX,3.885278,0.2
KLGA,3.885278,0.3
KMIA,3.885278,0.3
KOAK,3.885278,0.2
KORD,3.885278,0.2
KPHL,3.885278,0.2
KPHX,3.885278,0.5
KRDU,3.885278,0.2
KSAN,3.885278,0.2
KSFO,3.885278,1.1
KSJC,3.885278,0.3
KSTL,3.885278,0.8
KTPA,3.885278,0.3
KATL,3.901944,1.5
KBNA,3.901944,0.5
KBOS,3.901944,1.0
KCID,3.901944,0.5
KCLE,3.901944,0.8
KCLT,3.901944,0.9
KCVG,3.901944,0.2
KDAL,3.901944,0.8
KDCA,3.901944,0.2
KDEN,3.901944,2.3
KDFW,3.901944,1.7
KDTW,3.901944,0.7
KEWR,3.901944,0.2
KFLL,3.901944,0.2
KIAD,3.901944,0.5
KIAH,3.901944,0.2
KIND,3.901944,0.3
KJFK,3.901944,0.3
KLGA,3.901944,0.8
KMCI,3.901944,0.3
KMDW,3.901944,0.5
KMIA,3.901944,1.0
KMSY,3.901944,0.2
KORD,3.901944,1.2
KPHL,3.901944,1.2
KPHX,3.901944,0.2
KSAN,3.901944,0.5
KSDF,3.901944,0.3
KSEA,3.901944,1.0
KSFO,3.901944,0.7
KSLC,3.901944,0.5
KTPA,3.901944,0.3
KTUL,3.901944,0.5
KATL,3.918611,1.7
KBOS,3.918611,0.7
KBWI,3.918611,0.2
KDCA,3.918611,0.3
KDEN,3.918611,1.1
KDSM,3.918611,0.2
KDTW,3.918611,1.8
KEWR,3.918611,1.3
KHOU,3.918611,0.5
KIAD,3.918611,2.3
KIAH,3.918611,0.5
KJFK,3.918611,1.2
KLAX,3.918611,1.3
KMCI,3.918611,0.5
KMCO,3.918611,1.0
KMDW,3.918611,0.5
KMIA,3.918611,0.5
KMSP,3.918611,0.2
KORD,3.918611,1.4
KPHL,3.918611,1.0
KPHX,3.918611,0.2
KRDU,3.918611,0.7
KSEA,3.918611,0.3
KSFO,3.918611,0.6
KSJC,3.918611,0.7
KSNA,3.918611,0.2
KSTL,3.918611,0.3
KABQ,3.935278,0.5
KATL,3.935278,1.1
KBNA,3.935278,0.5
KBOS,3.935278,0.6
KBWI,3.935278,1.0
KCLE,3.935278,0.5
KCLT,3.935278,0.2
KCVG,3.935278,0.5
KDCA,3.935278,0.5
KDEN,3.935278,0.7
KDFW,3.935278,1.3
KDTW,3.935278,0.5
KELP,3.935278,0.3
KEWR,3.935278,0.5
KIAD,3.935278,0.7
KIAH,3.935278,0.6
KJFK,3.935278,1.5
KLAX,3.935278,0.2
KLGA,3.935278,0.7
KMCI,3.935278,0.8
KMCO,3.935278,1.3
KMDW,3.935278,0.7
KMIA,3.935278,1.3
KMKE,3.935278,0.5
KMSY,3.935278,0.5
KORD,3.935278,1.0
KPBI,3.935278,0.3
KPDX,3.935278,0.5
KPHL,3.935278,1.0
KPHX,3.935278,0.8
KSAN,3.935278,0.5
KSFO,3.935278,0.8
KSMF,3.935278,0.5
KSTL,3.935278,0.8
KTUS,3.935278,0.3
KABQ,3.951944,0.5
KATL,3.951944,2.2
KBNA,3.951944,0.2
KBOS,3.951944,0.3
KCLE,3.951944,0.8
KCLT,3.951944,0.8
KDAL,3.951944,0.8
KDCA,3.951944,0.2
KDEN,3.951944,2.0
KDFW,3.951944,0.9
KDTW,3.951944,1.0
KFLL,3.951944,0.2
KIAD,3.951944,0.5
KIAH,3.951944,1.2
KIND,3.951944,0.5
KJFK,3.951944,0.5
KLAX,3.951944,0.8
KLGA,3.951944,0.6
KMCI,3.951944,0.2
KMCO,3.951944,0.3
KMKE,3.951944,0.3
KMSP,3.951944,0.2
KMSY,3.951944,0.5
KOAK,3.951944,0.5
KONT,3.951944,0.5
KORD,3.951944,1.6
KPDX,3.951944,0.2
KPHL,3.951944,1.0
KPHX,3.951944,0.8
KRDU,3.951944,1.0
KSAN,3.951944,0.3
KSEA,3.951944,0.8
KSFO,3.951944,0.5
KSLC,3.951944,0.5
KSNA,3.951944,0.3
KTUL,3.951944,0.5
KABQ,3.968611,0.5
KATL,3.968611,1.2
KBNA,3.968611,0.5
KBOS,3.968611,0.8
KBUR,3.968611,0.5
KCID,3.968611,0.2
KCLE,3.968611,0.3
KCLT,3.968611,0.5
KCMH,3.968611,0.8
KDCA,3.968611,0.8
KDEN,3.968611,0.2
KDFW,3.968611,1.0
KDSM,3.968611,0.5
KDTW,3.968611,0.5
KEWR,3.968611,1.0
KHOU,3.968611,0.2
KIAD,3.968611,0.3
KJFK,3.968611,0.2
KLAX,3.968611,0.2
KLGA,3.968611,0.2
KLGB,3.968611,0.5
KMCI,3.968611,0.8
KMDW,3.968611,0.5
KMEM,3.968611,0.5
KMIA,3.968611,0.5
KMKE,3.968611,0.4
KMSP,3.968611,0.5
KMSY,3.968611,0.2
KOKC,3.968611,0.3
KORD,3.968611,0.8
KPHX,3.968611,0.3
KRDU,3.968611,0.2
KSAN,3.968611,0.8
KSEA,3.968611,1.5
KSFO,3.968611,0.8
KSJC,3.968611,0.5
KSMF,3.968611,0.3
KTPA,3.968611,0.5
KTUS,3.968611,0.5
KABQ,3.985278,0.2
KATL,3.985278,1.1
KBUR,3.985278,0.3
KBWI,3.985278,0.3
KCID,3.985278,0.5
KCLE,3.985278,1.0
KCLT,3.985278,0.8
KCMH,3.985278,1.0
KDAL,3.985278,0.2
KDEN,3.985278,1.9
KDFW,3.985278,0.3
KDSM,3.985278,0.5
KDTW,3.985278,0.8
KEWR,3.985278,0.2
KFLL,3.985278,0.2
KIAD,3.985278,1.7
KIAH,3.985278,1.0
KIND,3.985278,0.5
KJFK,3.985278,0.8
KLAX,3.985278,1.4
KLGA,3.985278,0.8
KMCI,3.985278,0.5
KMCO,3.985278,0.5
KMDW,3.985278,1.0
KMIA,3.985278,1.0
KMKE,3.985278,0.5
KMSP,3.985278,0.3
KMSY,3.985278,0.3
KOKC,3.985278,0.5
KORD,3.985278,1.0
KPDX,3.985278,1.0
KPHL,3.985278,0.5
KPHX,3.985278,0.5
KPSP,3.985278,0.5
KRSW,3.985278,0.3
KSEA,3.985278,0.3
KSFO,3.985278,0.3
KSLC,3.985278,0.2
KSTL,3.985278,1.0
KTPA,3.985278,0.5
KABQ,4.001944,0.3
KATL,4.001944,1.7
KBOS,4.001944,1.1
KBUR,4.001944,0.2
KCLE,4.001944,1.0
KCLT,4.001944,0.8
KCMH,4.001944,0.2
KDAL,4.001944,0.2
KDCA,4.001944,0.5
KDEN,4.001944,1.1
KDFW,4.001944,1.0
KDTW,4.001944,0.5
KELP,4.001944,0.5
KEWR,4.001944,0.8
KIAD,4.001944,0.7
KIAH,4.001944,0.5
KJFK,4.001944,0.3
KLAX,4.001944,0.3
KMCI,4.001944,0.7
KMCO,4.001944,0.3
KMDW,4.001944,0.3
KMIA,4.001944,1.0
KORD,4.001944,1.4
KPHL,4.001944,1.0
KPHX,4.001944,0.8
KSAN,4.001944,0.2
KSEA,4.001944,0.2
KSFO,4.001944,0.8
KSLC,4.001944,0.3
KSTL,4.001944,0.5
KTUL,4.001944,0.2
KATL,4.018611,2.4
KBNA,4.018611,0.3
KBOS,4.018611,0.3
KBWI,4.018611,0.2
KCLE,4.018611,0.5
KCLT,4.018611,0.7
KCMH,4.018611,0.3
KDAL,4.018611,0.7
KDCA,4.018611,0.5
KDEN,4.018611,1.0
KDFW,4.018611,0.5
KDTW,4.018611,0.5
KEWR,4.018611,0.5
KFLL,4.018611,0.7
KHOU,4.018611,0.5
KIAD,4.018611,1.3
KIAH,4.018611,0.3
KJFK,4.018611,0.3
KLGA,4.018611,0.7
KLIT,4.018611,0.2
KMCO,4.018611,0.7
KMDW,4.018611,0.8
KMEM,4.018611,0.2
KMIA,4.018611,0.2
KOAK,4.018611,0.5
KORD,4.018611,0.5
KPHL,4.018611,0.3
KPHX,4.018611,0.5
KRDU,4.018611,0.6
KRSW,4.018611,0.5
KSAN,4.018611,0.3
KSEA,4.018611,0.8
KSFO,4.018611,1.0
KATL,4.035278,1.2
KBNA,4.035278,0.2
KBOS,4.035278,0.9
KBWI,4.035278,0.3
KCLE,4.035278,0.2
KCLT,4.035278,1.3
KDAL,4.035278,0.3
KDEN,4.035278,1.8
KDFW,4.035278,1.2
KDSM,4.035278,0.7
KDTW,4.035278,1.3
KEWR,4.035278,0.7
KIAD,4.035278,0.5
KIAH,4.035278,1.5
KJFK,4.035278,1.2
KLAX,4.035278,0.3
KLGA,4.035278,0.6
KMCI,4.035278,0.7
KMDW,4.035278,0.7
KMIA,4.035278,0.3
KMSP,4.035278,0.7
KMSY,4.035278,0.7
KOKC,4.035278,0.8
KORD,4.035278,2.5
KPDX,4.035278,0.3
KPHL,4.035278,0.7
KPHX,4.035278,1.3
KRDU,4.035278,0.2
KSAN,4.035278,0.3
KSFO,4.035278,0.2
KSMF,4.035278,0.3
KSNA,4.035278,0.5
KSTL,4.035278,1.0
KTUL,4.035278,0.2
KABQ,4.051944,0.7
KATL,4.051944,1.2
KBNA,4.051944,0.4
KBOS,4.051944,0.7
KBWI,4.051944,0.5
KCLT,4.051944,0.8
KCMH,4.051944,0.5
KCOS,4.051944,0.5
KCVG,4.051944,0.2
KDCA,4.051944,0.8
KDEN,4.051944,1.3
KDFW,4.051944,1.3
KDTW,4.051944,0.8
KEWR,4.051944,0.7
KFLL,4.051944,0.5
KIAD,4.051944,1.0
KIAH,4.051944,0.4
KJFK,4.051944,0.3
KLAX,4.051944,1.4
KLGA,4.051944,0.7
KMCO,4.051944,0.5
KMDW,4.051944,0.5
KMEM,4.051944,0.7
KMIA,4.051944,0.5
KMSP,4.051944,0.3
KMSY,4.051944,0.5
KOAK,4.051944,0.2
KORD,4.051944,1.1
KPDX,4.051944,0.5
KPHL,4.051944,1.0
KPHX,4.051944,1.0
KSEA,4.051944,1.0
KSFO,4.051944,0.2
KSLC,4.051944,0.3
KSNA,4.051944,0.5
KATL,4.068611,1.5
KBOS,4.068611,0.2
KCLE,4.068611,0.7
KCLT,4.068611,1.0
KDAL,4.068611,0.3
KDCA,4.068611,0.3
KDEN,4.068611,1.3
KDFW,4.068611,2.0
KDTW,4.068611,0.7
KELP,4.068611,0.5
KEWR,4.068611,0.2
KFLL,4.068611,0.3
KIAD,4.068611,1.8
KIAH,4.068611,0.7
KJFK,4.068611,0.2
KLAX,4.068611,0.3
KLGA,4.068611,0.8
KMCI,4.068611,0.2
KMCO,4.068611,0.7
KMDW,4.068611,0.2
KMEM,4.068611,1.0
KMIA,4.068611,0.8
KMSY,4.068611,0.2
KOAK,4.068611,0.5
KORD,4.068611,1.1
KPDX,4.068611,0.7
KPHL,4.068611,0.5
KPHX,4.068611,1.0
KRDU,4.068611,1.0
KSAN,4.068611,0.5
KSDF,4.068611,0.4
KSEA,4.068611,0.5
KSFO,4.068611,0.5
KSJC,4.068611,0.3
KSTL,4.068611,0.5
KTPA,4.068611,0.3
KTUL,4.068611,0.3
KABQ,4.085278,0.3
KATL,4.085278,1.6
KBOS,4.085278,0.5
KBWI,4.085278,0.2
KCLE,4.085278,0.2
KCVG,4.085278,0.5
KDAL,4.085278,0.7
KDCA,4.085278,0.5
KDEN,4.085278,2.1
KDFW,4.085278,1.0
KDTW,4.085278,0.8
KEWR,4.085278,1.0
KHOU,4.085278,0.2
KIAD,4.085278,0.5
KIAH,4.085278,1.0
KIND,4.085278,0.2
KJFK,4.085278,0.5
KLGA,4.085278,0.3
KMCI,4.085278,0.7
KMCO,4.085278,0.7
KMIA,4.085278,0.7
KMKE,4.085278,0.5
KMSY,4.085278,0.3
KOAK,4.085278,0.3
KORD,4.085278,1.8
KPDX,4.085278,0.2
KPHL,4.085278,1.5
KPHX,4.085278,1.0
KRDU,4.085278,0.3
KRSW,4.085278,0.3
KSAN,4.085278,0.3
KSFO,4.085278,1.0
KSJC,4.085278,0.7
KSTL,4.085278,0.3
KATL,4.101944,0.6
KBNA,4.101944,0.3
KBOS,4.101944,0.5
KBWI,4.101944,0.6
KCLE,4.101944,1.2
KCLT,4.101944,1.2
KDCA,4.101944,0.6
KDEN,4.101944,0.5
KDFW,4.101944,0.7
KDTW,4.101944,1.0
KEWR,4.101944,1.0
KHOU,4.101944,0.5
KIAD,4.101944,0.6
KIAH,4.101944,0.8
KIND,4.101944,0.2
KJFK,4.101944,0.4
KLAX,4.101944,1.0
KLGA,4.101944,0.3
KMCO,4.101944,0.8
KMDW,4.101944,0.2
KMIA,4.101944,0.5
KMKE,4.101944,0.5
KMSY,4.101944,0.5
KORD,4.101944,1.5
KPBI,4.101944,0.5
KPDX,4.101944,0.3
KPHL,4.101944,1.2
KPHX,4.101944,0.8
KRDU,4.101944,0.5
KRSW,4.101944,0.3
KSFO,4.101944,0.5
KSNA,4.101944,0.5
KSTL,4.101944,0.7
KTUL,4.101944,0.5
KATL,4.118611,2.1
KBNA,4.118611,0.5
KBOS,4.118611,0.7
KCLE,4.118611,0.2
KCLT,4.118611,1.1
KCMH,4.118611,0.2
KCVG,4.118611,0.5
KDAL,4.118611,0.7
KDCA,4.118611,1.0
KDEN,4.118611,0.5
KDFW,4.118611,0.5
KDTW,4.118611,0.5
KFLL,4.118611,0.2
KHOU,4.118611,0.3
KIAD,4.118611,0.7
KIAH,4.118611,0.5
KJFK,4.118611,0.8
KLAX,4.118611,0.3
KMCO,4.118611,0.2
KMDW,4.118611,0.2
KMIA,4.118611,0.8
KMSP,4.118611,0.2
KMSY,4.118611,0.3
KORD,4.118611,1.3
